job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,month,month_name
1955,Sustainability Analyst,Green Tech,Singapore,178305,Energy Modeling; Climate Data Analysis,Yes,Large,03-02-2025,2,February
1956,Blockchain Developer,Blockchain,New York,238831,Rust; Solidity,No,Large,05-07-2025,7,July
1957,Smart Contract Engineer,Blockchain,Tokyo,137825,Ethereum; Rust,No,Small,16-10-2025,10,October
1958,Blockchain Developer,Blockchain,Dubai,155598,Rust; Ethereum,No,Small,26-07-2025,7,July
1959,Quantum Researcher,Quantum Computing,Dubai,239649,Quantum Algorithms; Linear Algebra,No,Large,16-09-2025,9,September
1960,Quantum Software Developer,Quantum Computing,Berlin,104903,Quantum Algorithms; Qiskit,No,Small,21-02-2025,2,February
1961,Data Scientist,Ai,Dubai,93366,TensorFlow; PyTorch,Yes,Large,07-12-2025,12,December
1962,Quantum Researcher,Quantum Computing,London,130488,Quantum Algorithms; Qiskit,Yes,Large,04-08-2025,8,August
1963,Quantum Software Developer,Quantum Computing,Berlin,86123,Qiskit; Quantum Algorithms,Yes,Medium,10-08-2025,8,August
1964,Quantum Researcher,Quantum Computing,London,97568,Quantum Algorithms; Linear Algebra,Yes,Medium,11-12-2025,12,December
1965,Quantum Software Developer,Quantum Computing,Tokyo,57167,Qiskit; Linear Algebra,No,Large,31-03-2025,3,March
1966,Blockchain Developer,Blockchain,Singapore,63057,Solidity; Ethereum,No,Large,09-01-2025,1,January
1967,Sustainability Analyst,Green Tech,Dubai,230212,Climate Data Analysis; Energy Modeling,Yes,Medium,01-11-2025,11,November
1968,Blockchain Developer,Blockchain,Tokyo,201390,Solidity; Ethereum,No,Large,01-08-2025,8,August
1969,Smart Contract Engineer,Blockchain,Singapore,62418,Ethereum; Solidity,No,Small,18-02-2025,2,February
1970,Renewable Energy Engineer,Green Tech,Berlin,210700,Climate Data Analysis; Energy Modeling,Yes,Medium,09-04-2025,4,April
1971,Sustainability Analyst,Green Tech,Tokyo,229803,Energy Modeling; Climate Data Analysis,Yes,Medium,09-04-2025,4,April
1972,Smart Contract Engineer,Blockchain,London,157232,Ethereum; Rust,Yes,Large,12-09-2025,9,September
1973,Sustainability Analyst,Green Tech,New York,62027,Energy Modeling; Climate Data Analysis,Yes,Large,29-04-2025,4,April
1974,Blockchain Developer,Blockchain,Tokyo,74533,Rust; Ethereum,Yes,Medium,02-11-2025,11,November
1975,ML Researcher,Ai,Berlin,184472,PyTorch; Python,Yes,Small,09-05-2025,5,May
1976,Smart Contract Engineer,Blockchain,Singapore,173426,Ethereum; Solidity,No,Large,08-02-2025,2,February
1977,Quantum Researcher,Quantum Computing,Dubai,197277,Quantum Algorithms; Linear Algebra,No,Large,21-07-2025,7,July
1978,Quantum Researcher,Quantum Computing,Tokyo,69349,Quantum Algorithms; Linear Algebra,Yes,Large,30-01-2025,1,January
1979,Sustainability Analyst,Green Tech,Berlin,237917,Climate Data Analysis; Energy Modeling,Yes,Medium,06-02-2025,2,February
1980,Renewable Energy Engineer,Green Tech,New York,175166,Climate Data Analysis; Energy Modeling,No,Large,01-07-2025,7,July
1981,Quantum Researcher,Quantum Computing,Dubai,184161,Quantum Algorithms; Linear Algebra,Yes,Medium,29-03-2025,3,March
1982,Sustainability Analyst,Green Tech,Tokyo,174756,Climate Data Analysis; Energy Modeling,Yes,Medium,25-04-2025,4,April
1983,Smart Contract Engineer,Blockchain,Singapore,76576,Ethereum; Rust,No,Small,28-07-2025,7,July
1984,Blockchain Developer,Blockchain,New York,136280,Solidity; Rust,Yes,Medium,26-02-2025,2,February
1985,Data Scientist,Ai,Dubai,92120,PyTorch; Python,Yes,Small,18-02-2025,2,February
1986,AI Engineer,Ai,London,110444,TensorFlow; Python,Yes,Large,06-02-2025,2,February
1987,Quantum Researcher,Quantum Computing,Berlin,166505,Qiskit; Quantum Algorithms,Yes,Medium,17-12-2025,12,December
1988,Sustainability Analyst,Green Tech,Tokyo,58132,Energy Modeling; Climate Data Analysis,Yes,Medium,22-02-2025,2,February
1989,Renewable Energy Engineer,Green Tech,London,216801,Climate Data Analysis; Energy Modeling,No,Medium,31-12-2025,12,December
1990,Quantum Software Developer,Quantum Computing,Tokyo,193704,Quantum Algorithms; Linear Algebra,No,Medium,18-10-2025,10,October
1991,Sustainability Analyst,Green Tech,Singapore,163475,Climate Data Analysis; Energy Modeling,No,Small,09-01-2025,1,January
1992,Smart Contract Engineer,Blockchain,Berlin,234457,Rust; Ethereum,Yes,Small,20-11-2025,11,November
1993,Smart Contract Engineer,Blockchain,Tokyo,168053,Ethereum; Solidity,Yes,Medium,20-11-2025,11,November
1994,Smart Contract Engineer,Blockchain,London,187333,Rust; Solidity,No,Large,15-11-2025,11,November
1995,Sustainability Analyst,Green Tech,Tokyo,65818,Climate Data Analysis; Energy Modeling,No,Medium,27-05-2025,5,May
1996,Quantum Researcher,Quantum Computing,Dubai,216504,Linear Algebra; Quantum Algorithms,Yes,Small,02-02-2025,2,February
1997,Smart Contract Engineer,Blockchain,Berlin,241157,Rust; Ethereum,Yes,Small,28-05-2025,5,May
1998,Sustainability Analyst,Green Tech,Berlin,55038,Climate Data Analysis; Energy Modeling,Yes,Medium,27-05-2025,5,May
1999,Renewable Energy Engineer,Green Tech,London,216266,Energy Modeling; Climate Data Analysis,No,Medium,18-09-2025,9,September
2000,Quantum Software Developer,Quantum Computing,New York,112744,Linear Algebra; Quantum Algorithms,No,Small,17-02-2025,2,February
2001,Data Scientist,Ai,Tokyo,107291,PyTorch; TensorFlow,Yes,Small,17-06-2025,6,June
2002,Smart Contract Engineer,Blockchain,London,218650,Ethereum; Solidity,Yes,Small,04-08-2025,8,August
2003,Smart Contract Engineer,Blockchain,London,105506,Rust; Solidity,No,Small,29-05-2025,5,May
2004,Smart Contract Engineer,Blockchain,Dubai,107447,Rust; Ethereum,No,Large,07-11-2025,11,November
2005,Smart Contract Engineer,Blockchain,Dubai,151123,Solidity; Rust,Yes,Medium,07-06-2025,6,June
2006,Blockchain Developer,Blockchain,Singapore,167116,Rust; Ethereum,No,Large,04-04-2025,4,April
2007,Smart Contract Engineer,Blockchain,Berlin,191473,Solidity; Rust,No,Large,06-01-2025,1,January
2008,Quantum Researcher,Quantum Computing,New York,138256,Qiskit; Quantum Algorithms,Yes,Small,08-02-2025,2,February
2009,Sustainability Analyst,Green Tech,New York,205443,Energy Modeling; Climate Data Analysis,Yes,Small,16-11-2025,11,November
2010,Quantum Researcher,Quantum Computing,Singapore,71764,Qiskit; Linear Algebra,No,Small,07-04-2025,4,April
2011,Renewable Energy Engineer,Green Tech,Berlin,57756,Climate Data Analysis; Energy Modeling,Yes,Small,02-02-2025,2,February
2012,Blockchain Developer,Blockchain,London,118633,Rust; Ethereum,No,Small,29-04-2025,4,April
2013,Quantum Researcher,Quantum Computing,Tokyo,68996,Quantum Algorithms; Linear Algebra,No,Large,02-01-2025,1,January
2014,Blockchain Developer,Blockchain,New York,63646,Solidity; Rust,No,Large,12-07-2025,7,July
2015,Quantum Researcher,Quantum Computing,Berlin,231978,Quantum Algorithms; Linear Algebra,No,Small,13-09-2025,9,September
2016,Sustainability Analyst,Green Tech,Singapore,61810,Energy Modeling; Climate Data Analysis,Yes,Medium,09-07-2025,7,July
2017,AI Engineer,Ai,Tokyo,77425,PyTorch; Python,Yes,Medium,22-09-2025,9,September
2018,Sustainability Analyst,Green Tech,Berlin,156395,Climate Data Analysis; Energy Modeling,Yes,Small,17-09-2025,9,September
2019,Smart Contract Engineer,Blockchain,Dubai,212900,Ethereum; Solidity,Yes,Small,10-10-2025,10,October
2020,Smart Contract Engineer,Blockchain,New York,66946,Ethereum; Solidity,No,Large,17-06-2025,6,June
2021,Smart Contract Engineer,Blockchain,Berlin,176520,Rust; Ethereum,No,Small,28-12-2025,12,December
2022,Renewable Energy Engineer,Green Tech,Dubai,226035,Climate Data Analysis; Energy Modeling,No,Large,14-09-2025,9,September
2023,Blockchain Developer,Blockchain,Dubai,227299,Ethereum; Solidity,No,Small,17-02-2025,2,February
2024,AI Engineer,Ai,Berlin,164676,PyTorch; TensorFlow,Yes,Large,11-11-2025,11,November
2025,Renewable Energy Engineer,Green Tech,Tokyo,176848,Energy Modeling; Climate Data Analysis,No,Small,16-05-2025,5,May
2026,Smart Contract Engineer,Blockchain,Singapore,103369,Ethereum; Rust,Yes,Medium,03-02-2025,2,February
2027,Quantum Researcher,Quantum Computing,New York,188485,Qiskit; Quantum Algorithms,No,Small,21-04-2025,4,April
2028,Blockchain Developer,Blockchain,New York,104457,Solidity; Rust,Yes,Large,04-05-2025,5,May
2029,Renewable Energy Engineer,Green Tech,New York,218754,Climate Data Analysis; Energy Modeling,No,Small,30-06-2025,6,June
2030,Renewable Energy Engineer,Green Tech,Dubai,108067,Climate Data Analysis; Energy Modeling,No,Large,16-11-2025,11,November
2031,Smart Contract Engineer,Blockchain,Dubai,239935,Solidity; Ethereum,No,Medium,15-05-2025,5,May
2032,AI Engineer,Ai,Tokyo,96130,PyTorch; Python,Yes,Large,06-07-2025,7,July
2033,Sustainability Analyst,Green Tech,Berlin,191594,Climate Data Analysis; Energy Modeling,Yes,Large,21-04-2025,4,April
2034,Blockchain Developer,Blockchain,New York,82488,Rust; Solidity,Yes,Small,09-09-2025,9,September
2035,Smart Contract Engineer,Blockchain,Tokyo,160414,Solidity; Ethereum,Yes,Large,20-04-2025,4,April
2036,Renewable Energy Engineer,Green Tech,Tokyo,80589,Energy Modeling; Climate Data Analysis,No,Small,21-09-2025,9,September
2037,Blockchain Developer,Blockchain,Berlin,63459,Solidity; Ethereum,No,Small,25-06-2025,6,June
2038,Smart Contract Engineer,Blockchain,Tokyo,74655,Solidity; Rust,No,Small,16-11-2025,11,November
2039,Sustainability Analyst,Green Tech,Dubai,67949,Energy Modeling; Climate Data Analysis,No,Medium,05-02-2025,2,February
2040,Renewable Energy Engineer,Green Tech,Dubai,242617,Energy Modeling; Climate Data Analysis,No,Large,11-09-2025,9,September
2041,Data Scientist,Ai,Singapore,103438,TensorFlow; PyTorch,Yes,Medium,22-01-2025,1,January
2042,Quantum Researcher,Quantum Computing,London,230134,Quantum Algorithms; Linear Algebra,No,Large,27-10-2025,10,October
2043,Sustainability Analyst,Green Tech,Berlin,145777,Energy Modeling; Climate Data Analysis,No,Medium,26-05-2025,5,May
2044,AI Engineer,Ai,Berlin,93532,PyTorch; Python,Yes,Medium,09-01-2025,1,January
2045,Quantum Software Developer,Quantum Computing,London,142044,Quantum Algorithms; Linear Algebra,Yes,Small,03-06-2025,6,June
2046,Quantum Researcher,Quantum Computing,London,220304,Qiskit; Quantum Algorithms,No,Large,16-11-2025,11,November
2047,Renewable Energy Engineer,Green Tech,London,147800,Energy Modeling; Climate Data Analysis,Yes,Small,17-11-2025,11,November
2048,AI Engineer,Ai,New York,173628,Python; PyTorch,Yes,Medium,08-07-2025,7,July
2049,Blockchain Developer,Blockchain,New York,175287,Rust; Ethereum,No,Small,05-11-2025,11,November
2050,Renewable Energy Engineer,Green Tech,Berlin,145775,Climate Data Analysis; Energy Modeling,Yes,Small,31-10-2025,10,October
2051,Sustainability Analyst,Green Tech,New York,164658,Climate Data Analysis; Energy Modeling,No,Medium,16-05-2025,5,May
2052,Smart Contract Engineer,Blockchain,Tokyo,79280,Ethereum; Rust,Yes,Large,07-04-2025,4,April
2053,Quantum Software Developer,Quantum Computing,Singapore,54527,Quantum Algorithms; Linear Algebra,No,Large,23-02-2025,2,February
2054,Quantum Researcher,Quantum Computing,Berlin,153971,Quantum Algorithms; Linear Algebra,No,Small,31-05-2025,5,May
2055,Quantum Researcher,Quantum Computing,London,203638,Linear Algebra; Quantum Algorithms,Yes,Small,31-10-2025,10,October
2056,Sustainability Analyst,Green Tech,Singapore,112072,Climate Data Analysis; Energy Modeling,Yes,Small,01-05-2025,5,May
2057,Sustainability Analyst,Green Tech,New York,170639,Climate Data Analysis; Energy Modeling,No,Medium,06-06-2025,6,June
2058,Data Scientist,Ai,New York,178591,Python; PyTorch,No,Medium,16-07-2025,7,July
2059,Smart Contract Engineer,Blockchain,Tokyo,190930,Ethereum; Solidity,Yes,Small,16-03-2025,3,March
2060,Sustainability Analyst,Green Tech,Dubai,128264,Climate Data Analysis; Energy Modeling,No,Large,17-08-2025,8,August
2061,Quantum Software Developer,Quantum Computing,Dubai,109386,Quantum Algorithms; Linear Algebra,No,Large,08-07-2025,7,July
2062,Renewable Energy Engineer,Green Tech,Singapore,108325,Climate Data Analysis; Energy Modeling,No,Medium,27-02-2025,2,February
2063,Quantum Researcher,Quantum Computing,London,74271,Linear Algebra; Qiskit,No,Medium,02-10-2025,10,October
2064,Sustainability Analyst,Green Tech,Tokyo,222534,Climate Data Analysis; Energy Modeling,Yes,Large,05-07-2025,7,July
2065,Blockchain Developer,Blockchain,Tokyo,235180,Solidity; Rust,No,Small,19-12-2025,12,December
2066,AI Engineer,Ai,New York,184679,PyTorch; TensorFlow,No,Medium,26-11-2025,11,November
2067,Data Scientist,Ai,New York,156117,PyTorch; Python,No,Large,14-09-2025,9,September
2068,Quantum Software Developer,Quantum Computing,London,135059,Quantum Algorithms; Linear Algebra,Yes,Large,25-07-2025,7,July
2069,Sustainability Analyst,Green Tech,Singapore,80032,Energy Modeling; Climate Data Analysis,Yes,Small,20-06-2025,6,June
2070,Renewable Energy Engineer,Green Tech,New York,216669,Energy Modeling; Climate Data Analysis,Yes,Large,31-12-2025,12,December
2071,Sustainability Analyst,Green Tech,New York,245510,Energy Modeling; Climate Data Analysis,No,Small,22-09-2025,9,September
2072,Quantum Software Developer,Quantum Computing,Singapore,150905,Quantum Algorithms; Qiskit,Yes,Small,10-01-2025,1,January
2073,Quantum Researcher,Quantum Computing,London,186367,Qiskit; Quantum Algorithms,Yes,Small,18-06-2025,6,June
2074,Quantum Researcher,Quantum Computing,New York,159139,Quantum Algorithms; Qiskit,No,Large,07-10-2025,10,October
2075,Smart Contract Engineer,Blockchain,Dubai,214503,Ethereum; Rust,No,Small,20-01-2025,1,January
2076,AI Engineer,Ai,London,118477,Python; PyTorch,No,Medium,22-01-2025,1,January
2077,Smart Contract Engineer,Blockchain,Singapore,77419,Ethereum; Rust,Yes,Medium,13-05-2025,5,May
2078,Smart Contract Engineer,Blockchain,Dubai,167135,Solidity; Rust,No,Large,10-03-2025,3,March
2079,ML Researcher,Ai,Berlin,218072,PyTorch; Python,No,Small,27-08-2025,8,August
2080,Quantum Software Developer,Quantum Computing,New York,237303,Linear Algebra; Qiskit,Yes,Small,16-01-2025,1,January
2081,Renewable Energy Engineer,Green Tech,London,81203,Energy Modeling; Climate Data Analysis,No,Small,07-02-2025,2,February
2082,Blockchain Developer,Blockchain,London,69791,Rust; Solidity,No,Large,22-12-2025,12,December
2083,Quantum Software Developer,Quantum Computing,London,120352,Linear Algebra; Qiskit,No,Small,08-09-2025,9,September
2084,Quantum Software Developer,Quantum Computing,London,89037,Qiskit; Linear Algebra,No,Large,05-08-2025,8,August
2085,Quantum Researcher,Quantum Computing,Tokyo,134481,Quantum Algorithms; Qiskit,No,Small,20-11-2025,11,November
2086,Sustainability Analyst,Green Tech,London,199861,Climate Data Analysis; Energy Modeling,No,Small,02-11-2025,11,November
2087,Quantum Researcher,Quantum Computing,Dubai,242513,Linear Algebra; Qiskit,Yes,Large,05-10-2025,10,October
2088,Quantum Researcher,Quantum Computing,Berlin,69421,Linear Algebra; Qiskit,Yes,Large,25-01-2025,1,January
2089,Smart Contract Engineer,Blockchain,Singapore,110433,Solidity; Rust,No,Small,09-01-2025,1,January
2090,Renewable Energy Engineer,Green Tech,Tokyo,194701,Energy Modeling; Climate Data Analysis,No,Small,04-03-2025,3,March
2091,Smart Contract Engineer,Blockchain,Dubai,126867,Ethereum; Solidity,Yes,Large,27-08-2025,8,August
2092,Blockchain Developer,Blockchain,Berlin,72325,Solidity; Ethereum,Yes,Medium,05-03-2025,3,March
2093,AI Engineer,Ai,London,188606,PyTorch; TensorFlow,Yes,Medium,07-08-2025,8,August
2094,Quantum Software Developer,Quantum Computing,Tokyo,128907,Quantum Algorithms; Linear Algebra,No,Large,17-08-2025,8,August
2095,Quantum Software Developer,Quantum Computing,Dubai,73731,Qiskit; Quantum Algorithms,Yes,Large,20-12-2025,12,December
2096,Sustainability Analyst,Green Tech,London,144401,Climate Data Analysis; Energy Modeling,Yes,Large,28-07-2025,7,July
2097,Quantum Software Developer,Quantum Computing,London,147807,Qiskit; Quantum Algorithms,Yes,Small,23-08-2025,8,August
2098,Smart Contract Engineer,Blockchain,Berlin,97931,Solidity; Ethereum,No,Large,09-05-2025,5,May
2099,Quantum Researcher,Quantum Computing,New York,138154,Qiskit; Quantum Algorithms,Yes,Medium,05-01-2025,1,January
2100,Data Scientist,Ai,New York,151406,TensorFlow; PyTorch,Yes,Large,17-06-2025,6,June
2101,Renewable Energy Engineer,Green Tech,Tokyo,50284,Climate Data Analysis; Energy Modeling,Yes,Small,30-08-2025,8,August
2102,Blockchain Developer,Blockchain,Singapore,216664,Ethereum; Rust,Yes,Medium,29-12-2025,12,December
2103,Blockchain Developer,Blockchain,Berlin,55521,Solidity; Rust,Yes,Large,07-11-2025,11,November
2104,Data Scientist,Ai,New York,111063,PyTorch; TensorFlow,Yes,Large,30-06-2025,6,June
2105,Quantum Software Developer,Quantum Computing,London,175549,Qiskit; Linear Algebra,Yes,Large,08-05-2025,5,May
2106,Quantum Researcher,Quantum Computing,Tokyo,224926,Quantum Algorithms; Linear Algebra,Yes,Large,05-11-2025,11,November
2107,Quantum Researcher,Quantum Computing,Dubai,73972,Qiskit; Quantum Algorithms,No,Small,25-12-2025,12,December
2108,Blockchain Developer,Blockchain,New York,109704,Rust; Ethereum,No,Medium,03-11-2025,11,November
2109,Blockchain Developer,Blockchain,Dubai,128482,Ethereum; Solidity,No,Medium,22-08-2025,8,August
2110,Quantum Software Developer,Quantum Computing,Singapore,144585,Qiskit; Linear Algebra,Yes,Medium,04-06-2025,6,June
2111,AI Engineer,Ai,London,214282,Python; PyTorch,Yes,Medium,25-11-2025,11,November
2112,Quantum Software Developer,Quantum Computing,New York,146015,Linear Algebra; Quantum Algorithms,Yes,Medium,05-07-2025,7,July
2113,Renewable Energy Engineer,Green Tech,Dubai,207781,Climate Data Analysis; Energy Modeling,Yes,Medium,28-11-2025,11,November
2114,Smart Contract Engineer,Blockchain,Tokyo,74297,Ethereum; Solidity,No,Small,04-10-2025,10,October
2115,Renewable Energy Engineer,Green Tech,Berlin,169342,Climate Data Analysis; Energy Modeling,Yes,Small,26-11-2025,11,November
2116,Blockchain Developer,Blockchain,Dubai,241384,Ethereum; Solidity,No,Small,27-01-2025,1,January
2117,Data Scientist,Ai,Dubai,83144,TensorFlow; PyTorch,Yes,Large,09-02-2025,2,February
2118,Quantum Researcher,Quantum Computing,Berlin,53859,Quantum Algorithms; Qiskit,Yes,Small,04-05-2025,5,May
2119,ML Researcher,Ai,Singapore,122140,TensorFlow; Python,Yes,Medium,17-06-2025,6,June
2120,Quantum Researcher,Quantum Computing,Berlin,93434,Qiskit; Linear Algebra,Yes,Medium,06-05-2025,5,May
2121,Quantum Researcher,Quantum Computing,Berlin,121478,Quantum Algorithms; Qiskit,No,Large,22-05-2025,5,May
2122,Sustainability Analyst,Green Tech,Dubai,237822,Climate Data Analysis; Energy Modeling,Yes,Small,22-09-2025,9,September
2123,Quantum Researcher,Quantum Computing,Singapore,207142,Qiskit; Linear Algebra,No,Medium,13-01-2025,1,January
2124,Sustainability Analyst,Green Tech,Berlin,193297,Energy Modeling; Climate Data Analysis,No,Large,03-05-2025,5,May
